Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://www.itg-electronics.com/files/7f0fdd2ca6ba83f0392b88cbd54e8a87.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_L201203-XXXMHF.jpg","3013-L201204-101MHF-ND","L201204-101MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 106UH 24A 12.5MOHM TH","6","30","0","6","Tray","L201204","Active","Toroidal","Alloy Powder","106 µH","±20%","24 A","16A","Unshielded","12.5mOhm Max","-","-","-","-55°C ~ 130°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads (Open)","-","2.146"" L x 1.004"" W (54.50mm x 25.50mm)","2.067"" (52.50mm)"
"https://www.we-online.com/katalog/datasheet/74437529203680.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74437429203101.JPG","732-11714-ND","74437529203680","Würth Elektronik","Würth Elektronik","FIXED IND 68UH 17A 10.3 MOHM SMD","0","9.16","0","1","Tray","WE-HCF","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","68 µH","±20%","17 A","10.6A","Shielded","10.3mOhm","-","5.7MHz","-","-40°C ~ 125°C","100 kHz","-","Surface Mount","Nonstandard","2920","1.102"" L x 0.984"" W (28.00mm x 25.00mm)","0.807"" (20.50mm)"
"https://www.bourns.com/docs/Product-Datasheets/1140_series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M8377-ND","1140-101K-RC","Bourns Inc.","Bourns Inc.","FIXED IND 100UH 10.5A 25 MOHM TH","2","12.96","0","1","Bulk","1140","Active","Wirewound","Ferrite","100 µH","±10%","10.5 A","20.6A","Unshielded","25mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"https://www.we-online.de/katalog/datasheet/74437429203680.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74437429203101.JPG","732-11708-ND","74437429203680","Würth Elektronik","Würth Elektronik","FIXED IND 68UH 11.2A 22.2MOHM SM","0","9.16","0","1","Tray","WE-HCF","Active","Wirewound","Manganese Zinc Ferrite (MnZn)","68 µH","±20%","11.2 A","10.7A","Shielded","22.2mOhm","-","5.3MHz","-","-40°C ~ 125°C","100 kHz","-","Surface Mount","Nonstandard","2920","1.102"" L x 0.984"" W (28.00mm x 25.00mm)","0.807"" (20.50mm)"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1538M01.jpg","HM3360-ND","1538M18","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 50UH 10.5A 20 MOHM TH","6","12.84","0","1","Bulk","1538","Active","Wirewound","-","50 µH","±10%","10.5 A","-","Unshielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.940"" Dia x 1.380"" L (23.88mm x 35.05mm)","-"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1538M01.jpg","HM3366-ND","1538M24","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 50UH 15A 13 MOHM TH","4","12.9","0","1","Bulk","1538","Active","Wirewound","-","50 µH","±10%","15 A","-","Unshielded","13mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.000"" Dia x 1.620"" L (25.40mm x 41.15mm)","-"
"https://productfinder.pulseeng.com/products/datasheets/P589.pdf","//media.digikey.com/Photos/Pulse%20Photos/PE-51508NL.jpg","553-1723-ND","PE-51508NL","Pulse Electronics Power","Pulse Electronics Power","FIXED IND 60UH 16A 12 MOHM TH","0","14.64","0","1","Tray","-","Active","Toroidal","-","60 µH","-","16 A","-","Unshielded","12mOhm Max","-","-","-","-40°C ~ 130°C","50 kHz","-","Through Hole","Radial, Vertical, 4 Leads (Open)","-","2.300"" L x 1.110"" W (58.42mm x 28.19mm)","2.300"" (58.42mm)"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1539M01.jpg","HM3378-ND","1539M13","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 50UH 10A 17 MOHM TH","6","14.8","0","1","Bulk","1539","Active","Wirewound","Ferrite","50 µH","±10%","10 A","-","Unshielded","17mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.220"" Dia (30.99mm)","1.110"" (28.19mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC24W-2R4A0174V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19152-ND","SHBC24W-2R4A0174V","KEMET","KEMET","CMC 174UH 20A 2LN TH","0","17.14","0","1","Bulk","SHBC","Active","Toroidal","Alloy Powder","174 µH","±20%","20 A","-","Unshielded","11.8mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","2.268"" Dia (57.60mm)","2.268"" (57.60mm)"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1539M01.jpg","HM3381-ND","1539M19","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 50UH 14A 12 MOHM TH","25","21.14","0","1","Bulk","1539","Active","Wirewound","Ferrite","50 µH","±10%","14 A","-","Unshielded","12mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.110"" (28.19mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC24N-2R0A0219V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19149-ND","SHBC24N-2R0A0219V","KEMET","KEMET","CMC 219UH 15A 2LN TH","0","23.27","0","1","Bulk","SHBC","Active","Toroidal","Alloy Powder","219 µH","±20%","15 A","-","Unshielded","19.5mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","1.988"" Dia (50.50mm)","1.988"" (50.50mm)"
"-","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4810-ND","195D50","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 1.4MH 50A 5 MOHM CHASS","1","236.98","0","1","Bulk","195","Active","-","-","1.4 mH","±15%","50 A","-","Unshielded","5mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.380"" L x 5.500"" W (162.05mm x 139.70mm)","5.380"" (136.65mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4820-ND","195M30","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 20MH 30A 45 MOHM CHASS","0","389.5","0","1","Bulk","195","Active","-","-","20 mH","±15%","30 A","-","Unshielded","45mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.000"" L x 7.630"" W (152.40mm x 193.80mm)","5.160"" (131.06mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4818-ND","195J50","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 10MH 50A 23 MOHM CHASS","0","692.46","0","1","Bulk","195","Active","-","-","10 mH","±15%","50 A","-","Unshielded","23mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","9.000"" L x 9.750"" W (228.60mm x 247.65mm)","7.500"" (190.50mm)"
"https://www.hammfg.com/electronics/transformers/choke/195-196.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_195B150.jpg","HM4824-ND","195R20","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 50MH 20A 130 MOHM CHAS","1","727.08","0","1","Bulk","195","Active","-","-","50 mH","±15%","20 A","-","Unshielded","130mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","9.000"" L x 8.250"" W (228.60mm x 209.55mm)","7.500"" (190.50mm)"
"https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-lcpi-toroid-power-inductors-data-sheet.pdf","//media.digikey.com/photos/Cooper%20Bussmann%20Photos/CTX50-7-52LP-R.JPG","283-3918-ND","CTX50-7-52LP-R","Eaton - Electronics Division","Eaton - Electronics Division","FIXED IND 50UH 10.5A 16.3MOHM TH","14","9.09","0","1","Bulk","CTX","Active","Toroidal","Iron Powder","50 µH","±20%","10.5 A","10.2A","Unshielded","16.3mOhm Max","-","-","-","-40°C ~ 75°C","100 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.535"" Dia (39.00mm)","0.661"" (16.80mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC24W-2R1A0311V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19150-ND","SHBC24W-2R1A0311V","KEMET","KEMET","CMC 311UH 15A 2LN TH","0","17.42","0","1","Bulk","SHBC","Active","Toroidal","Alloy Powder","311 µH","±20%","15 A","-","Unshielded","20.1mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","2.268"" Dia (57.60mm)","2.268"" (57.60mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Belfuse/MFG_st-ch-30.jpg","595-1877-ND","CH-30","Signal Transformer","Signal Transformer","FIXED IND 4MH 30A 10 MOHM CHASS","1","239.62","0","1","Box","-","Active","-","-","4 mH","-","30 A","-","Unshielded","10mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","6.374"" L x 5.000"" W (161.90mm x 127.00mm)","5.374"" (136.50mm)"
"https://api.kemet.com/component-edge/download/datasheet/MPX1D2213L680.pdf","//media.digikey.com/Photos/Kemet%20Photos/Kemet-MPX1D2213Lx.jpg","399-MPX1D2213L680TR-ND,399-MPX1D2213L680CT-ND,399-MPX1D2213L680DKR-ND","MPX1D2213L680","KEMET","KEMET","FIXED IND 68UH 12.5A 30.8MOHM SM","0","11.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","METCOM MPX","Active","Wirewound","Metal Composite","68 µH","±20%","12.5 A","14A","Shielded","30.8mOhm Max","-","2.1MHz","-","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.886"" L x 0.866"" W (22.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Belfuse/MFG_st-ch-30.jpg","595-1876-ND","CH-25","Signal Transformer","Signal Transformer","FIXED IND 5MH 25A 25 MOHM CHASS","0","160.86","0","1","Box","-","Active","-","-","5 mH","-","25 A","-","Unshielded","25mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.252"" L x 4.752"" W (133.40mm x 120.70mm)","4.437"" (112.70mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC20-1R7A0054V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19146-ND","SHBC20-1R7A0054V","KEMET","KEMET","CMC 54UH 12A 2LN TH","0","4.52913","0","80","Bulk","SHBC","Active","Toroidal","Alloy Powder","54 µH","±20%","12 A","-","Unshielded","11.5mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","1.622"" Dia (41.20mm)","1.622"" (41.20mm)"
"https://www.bourns.com/docs/Product-Datasheets/SRP2313AA.pdf","-","118-SRP2313AA-101MTR-ND,118-SRP2313AA-101MCT-ND,118-SRP2313AA-101MDKR-ND","SRP2313AA-101M","Bourns Inc.","Bourns Inc.","IND,23.5X22X12.6MM,10UH20%,30A,S","0","8.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SRP2313AA","Active","Wirewound","Alloy Powder","100 µH","±20%","11 A","9A","Shielded","40mOhm Max","20 @ 100kHz","2MHz","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC20-1R7A0097V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19147-ND","SHBC20-1R7A0097V","KEMET","KEMET","CMC 97UH 12A 2LN TH","4","8.96","0","1","Bulk","SHBC","Active","Toroidal","Alloy Powder","97 µH","±20%","12 A","-","Unshielded","16mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","1.622"" Dia (41.20mm)","1.622"" (41.20mm)"
"//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/S14100036.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/S14100036.JPG","732-7168-ND","S14100036","Würth Elektronik","Würth Elektronik","FIXED IND 56UH 17A 8.5 MOHM TH","0","8.98375","0","16","Tray","WE-LCB","Active","Toroidal","Iron Powder","56 µH","±20%","17 A","-","Unshielded","8.5mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.417"" L x 0.906"" W (36.00mm x 23.00mm)","1.378"" (35.00mm)"
"https://www.vishay.com/docs/34013/ih.pdf","-","IH15BQ500K-ND","IH15BQ500K","Vishay Dale","Vishay Dale","FIXED IND 50UH 15A 20 MOHM TH","0","11.07","0","1","-","IH","Active","Wirewound","Ferrite","50 µH","±10%","15 A","10A","Unshielded","20mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.000"" Dia x 1.625"" L (25.40mm x 41.28mm)","-"
"https://www.vishay.com/docs/34013/ih.pdf","-","IH10EB101K-ND","IH10EB101K","Vishay Dale","Vishay Dale","FIXED IND 100UH 10A 30 MOHM TH","0","11.26","0","1","-","IH","Active","Wirewound","Ferrite","100 µH","±10%","10 A","7A","Unshielded","30mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.935"" Dia x 1.625"" L (23.75mm x 41.28mm)","-"
"https://api.kemet.com/component-edge/download/datasheet/SHBC24W-2R1B0065V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19154-ND","SHBC24W-2R1B0065V","KEMET","KEMET","CMC 65UH 30A 2LN TH","0","15.27378","0","45","Bulk","SHBC","Active","Toroidal","Alloy Powder","65 µH","±20%","30 A","-","Unshielded","6.2mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","2.268"" Dia (57.60mm)","2.268"" (57.60mm)"
"https://api.kemet.com/component-edge/download/datasheet/SHBC24N-2R3A0104V.pdf","//media.digikey.com/photos/Kemet%20Photos/SHBC8S-0R6A0024V.JPG","399-19151-ND","SHBC24N-2R3A0104V","KEMET","KEMET","CMC 104UH 20A 2LN TH","0","19.93867","0","60","Bulk","SHBC","Active","Toroidal","Alloy Powder","104 µH","±20%","20 A","-","Unshielded","10.4mOhm Max","-","-","-","-40°C ~ 125°C","100 kHz","-","Through Hole","Radial, Vertical (Open)","Radial","1.949"" Dia (49.50mm)","1.949"" (49.50mm)"
"http://www.hammondmfg.com/pdf/5c0038.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1539M01.jpg","1539M26-ND","1539M26","Hammond Manufacturing","Hammond Manufacturing","FIXED IND 100UH 14A 18 MOHM TH","0","21.74","0","1","Bulk","1539","Active","Wirewound","Ferrite","100 µH","±10%","14 A","-","Unshielded","18mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.500"" (38.10mm)"
"https://www.schaffner.com/products/download/product/datasheet/ri-series-saturating-chokes/","//media.digikey.com/Photos/Schaffner%20EMC%20Photos/RI425.jpg","RI425-ND","RI425","Schaffner EMC Inc.","Schaffner EMC Inc.","FIXED IND 250UH 25A 4 MOHM TH","0","37.32","0","1","Tray","RI","Active","-","-","250 µH","-","25 A","-","Unshielded","4mOhm","-","-","-","-25°C ~ 110°C","1 kHz","-","Through Hole","Radial, Vertical","-","1.890"" L x 1.890"" W (48.00mm x 48.00mm)","1.693"" (43.00mm)"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV50BZ50-ND","IHV50BZ50","Vishay Dale","Vishay Dale","FIXED IND 50UH 50A 4.5 MOHM TH","0","36.56","0","1","-","IHV","Active","-","Iron","50 µH","±10%","50 A","-","Unshielded","4.5mOhm Max","-","3.1MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.570"" Dia x 2.550"" L (39.88mm x 64.77mm)","-"
"https://productfinder.pulseelectronics.com/api/open/product-attachments/datasheet/pa4349.102anlt","//media.digikey.com/Renders/Pulse%20Renders/PA4349.JPG","PA4349.753ANLT-ND","PA4349.753ANLT","Pulse Electronics Power","Pulse Electronics Power","FIXED IND 75UH 13A 31.6 MOHM SMD","0","4.24545","0","560","Tape & Reel (TR)","PA4349.XXXANLT","Active","Molded","-","75 µH","±20%","13 A","10.5A","Shielded","31.6mOhm Max","-","-","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://abracon.com/Magnetics/new/ATCASeries.pdf","//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ATCA-08-H.jpg","ATCA-08-750M-H-ND","ATCA-08-750M-H","Abracon LLC","Abracon LLC","FIXED IND 75UH 10A 14 MOHM TH","0","4.34112","0","2016","Tray","ATCA","Active","Toroidal","Iron Powder","75 µH","±20%","10 A","-","Unshielded","14mOhm Max","-","-","-","-40°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.673"" Dia (42.50mm)","0.846"" (21.50mm)"
"https://abracon.com/Magnetics/new/ATCASeries.pdf","//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ATCA-08-V.jpg","ATCA-08-750M-V-ND","ATCA-08-750M-V","Abracon LLC","Abracon LLC","FIXED IND 75UH 10A 14 MOHM TH","0","4.34112","0","1920","Tray","ATCA","Active","Toroidal","Iron Powder","75 µH","±20%","10 A","-","Unshielded","14mOhm Max","-","-","-","-40°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.673"" L x 0.846"" W (42.50mm x 21.50mm)","-"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT50-1320-ND","PT50-1320","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 11A 20 MOHM TH","0","5.0048","0","100","Bulk","PT","Active","Toroidal","Iron Powder","50 µH","±15%","11 A","-","Shielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.320"" Dia x 0.630"" W (33.53mm x 16.00mm)","-"
"http://www.delevan.com/seriesPDFs/PT.pdf","-","PT50R-1320-ND","PT50R-1320","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 11A 20 MOHM TH","0","5.0048","0","100","Bulk","PTR","Active","Toroidal","-","50 µH","±15%","11 A","-","Unshielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.320"" Dia x 0.630"" W (33.53mm x 16.00mm)","-"
"http://www.delevan.com/seriesPDFs/PT.pdf","-","PT50-1320HM-ND","PT50-1320HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 11A 20 MOHM TH","0","5.096","0","100","Bulk","PT","Active","Toroidal","Iron Powder","50 µH","±15%","11 A","-","Shielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.320"" Dia (33.53mm)","0.630"" (16.00mm)"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT50R-1320HM-ND","PT50R-1320HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 50UH 11A 20 MOHM TH","0","5.096","0","100","Bulk","PTR","Active","Toroidal","-","50 µH","±15%","11 A","-","Unshielded","20mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.320"" Dia (33.53mm)","0.630"" (16.00mm)"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT75-1550-ND","PT75-1550","API Delevan Inc.","API Delevan Inc.","FIXED IND 75UH 10.6A 25 MOHM TH","0","6.4712","0","100","Bulk","PT","Active","Toroidal","Iron Powder","75 µH","±15%","10.6 A","-","Shielded","25mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.550"" Dia x 0.640"" W (39.37mm x 16.26mm)","-"
"http://www.delevan.com/seriesPDFs/PT.pdf","-","PT75R-1550-ND","PT75R-1550","API Delevan Inc.","API Delevan Inc.","FIXED IND 75UH 10.6A 25 MOHM TH","0","6.4712","0","100","Bulk","PTR","Active","Toroidal","-","75 µH","±15%","10.6 A","-","Unshielded","25mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.550"" Dia x 0.640"" W (39.37mm x 16.26mm)","-"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT75-1550HM-ND","PT75-1550HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 75UH 10.6A 25 MOHM TH","0","6.5612","0","100","Bulk","PT","Active","Toroidal","Iron Powder","75 µH","±15%","10.6 A","-","Shielded","25mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.550"" Dia (39.37mm)","0.640"" (16.26mm)"
"https://www.delevan.com/seriesPDFs/PT.pdf","-","PT75R-1550HM-ND","PT75R-1550HM","API Delevan Inc.","API Delevan Inc.","FIXED IND 75UH 10.6A 25 MOHM TH","0","6.5612","0","100","Bulk","PTR","Active","Toroidal","-","75 µH","±15%","10.6 A","-","Unshielded","25mOhm Max","-","-","-","-","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.550"" Dia (39.37mm)","0.640"" (16.26mm)"
"https://abracon.com/datasheets/AMDLA2213S.pdf","//media.digikey.com/Photos/Abracon Corporation Photos/MFG_AMDLA2213S-1R5MT.jpg","535-AMDLA2213S-680MTTR-ND","AMDLA2213S-680MT","Abracon LLC","Abracon LLC","FIXED IND 68UH 12A 29.5MOHM SMD","0","6.696","0","80","Tape & Reel (TR)","AMDLA2213S","Active","Molded","Metal","68 µH","±20%","12 A","9A","Shielded","29.5mOhm Max","-","-","-","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://abracon.com/datasheets/AMDLA2213S.pdf","//media.digikey.com/Photos/Abracon Corporation Photos/MFG_AMDLA2213S-1R5MT.jpg","535-AMDLA2213S-820MTTR-ND","AMDLA2213S-820MT","Abracon LLC","Abracon LLC","FIXED IND 82UH 10A 34.2MOHM SMD","0","6.696","0","80","Tape & Reel (TR)","AMDLA2213S","Active","Molded","Metal","82 µH","±20%","10 A","7.7A","Shielded","34.2mOhm Max","-","-","-","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://abracon.com/datasheets/AMDLA2213S.pdf","//media.digikey.com/Photos/Abracon Corporation Photos/MFG_AMDLA2213S-1R5MT.jpg","535-AMDLA2213S-750MTTR-ND,535-AMDLA2213S-750MTCT-ND,535-AMDLA2213S-750MTDKR-ND","AMDLA2213S-750MT","Abracon LLC","Abracon LLC","FIXED IND 75UH 11A 31.6MOHM SMD","0","6.696","0","80","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AMDLA2213S","Active","Molded","Metal","75 µH","±20%","11 A","8.5A","Shielded","31.6mOhm Max","-","-","-","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
"https://www.vishay.com/docs/34349/ihth-1125kz-5a.pdf","-","IHTH1125KZEB680M5A-ND","IHTH1125KZEB680M5A","Vishay Dale","Vishay Dale","FIXED IND 68UH 10.5A 27.4MOHM TH","0","6.72","0","60","Bulk","IHTH-1125KZ-5A","Active","-","Metal Composite","68 µH","±20%","10.5 A","9.6A","Shielded","27.4mOhm Max","-","2.95MHz","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Through Hole","Radial, Vertical Cylinder, 3 Leads","-","1.125"" Dia (28.58mm)","0.433"" (11.00mm)"
"https://www.vishay.com/docs/34013/ih.pdf","-","IH10EB500K-ND","IH10EB500K","Vishay Dale","Vishay Dale","FIXED IND 50UH 11A 25 MOHM TH","0","6.972","0","75","-","IH","Active","Wirewound","Ferrite","50 µH","±10%","11 A","10A","Unshielded","25mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.935"" Dia x 1.375"" L (23.75mm x 34.93mm)","-"
"https://www.vishay.com/docs/34013/ih.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/IH10BQ101K.jpg","IH10BQ500K-ND","IH10BQ500K","Vishay Dale","Vishay Dale","FIXED IND 50UH 11A 25 MOHM TH","0","7.1232","0","75","-","IH","Active","Wirewound","Ferrite","50 µH","±10%","11 A","10A","Unshielded","25mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.935"" Dia x 1.375"" L (23.75mm x 34.93mm)","-"
"https://www.vishay.com/docs/34013/ih.pdf","-","IH10EB680K-ND","IH10EB680K","Vishay Dale","Vishay Dale","FIXED IND 68UH 10A 27 MOHM TH","0","7.1568","0","75","-","IH","Active","Wirewound","Ferrite","68 µH","±10%","10 A","8A","Unshielded","27mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.935"" Dia x 1.375"" L (23.75mm x 34.93mm)","-"
"https://abracon.com/datasheets/AMDLA2213Q.pdf","//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AMDLA2213Q-xxxMT.jpg","535-AMDLA2213Q-750MTTR-ND","AMDLA2213Q-750MT","Abracon LLC","Abracon LLC","FIXED IND 75UH 11A 31.6 MOHM SMD","0","7.36563","0","80","Tape & Reel (TR)","AMDLA2213Q","Active","Molded","Metal","75 µH","±20%","11 A","8.5A","Shielded","31.6mOhm Max","-","-","AEC-Q200","-55°C ~ 155°C","100 kHz","-","Surface Mount","Nonstandard","-","0.925"" L x 0.866"" W (23.50mm x 22.00mm)","0.512"" (13.00mm)"
